"","SubPathID","SubPathway","Size","Gene","Centralscore","Pvalue","FDR"
"456","04915_2","Estrogen signaling pathway","15","ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,HBEGF,ADCY4,GNAS,GPER1,MMP2,MMP9,SRC",0.0015,0,0
"457","04915_5","Estrogen signaling pathway","23","CREB3,CREB1,ATF2,ATF6B,CREB3L4,ESR1,ESR2,HRAS,KRAS,ATF4,NRAS,PRKACA,PRKACB,PRKACG,MAPK1,MAPK3,MAP2K1,MAP2K2,RAF1,CREB3L2,CREB3L3,CREB3L1,CREB5",0.0015,0,0
"458","04915_12","Estrogen signaling pathway","33","CREB3,ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,CREB1,ATF2,ATF6B,CREB3L4,ADCY4,GABBR1,GNAI1,GNAI2,GNAI3,GNAO1,KCNJ3,KCNJ5,KCNJ6,KCNJ9,ATF4,OPRM1,PRKACA,PRKACB,PRKACG,CREB3L2,CREB3L3,CREB3L1,GABBR2,CREB5",0.0015,0,0
"459","04915_13","Estrogen signaling pathway","28","AKT3,CREB3,CREB1,ATF2,ATF6B,CREB3L4,CALML6,AKT1,AKT2,ATF4,NOS3,CALML5,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,CREB3L2,SRC,CALM1,CALM2,CALM3,CALML3,CREB3L3,PIK3R3,CREB3L1,CALML4,CREB5",0.0015,0,0
"460","04915_20","Estrogen signaling pathway","57","CREB3,NCOA2,KRT40,CREB1,ATF2,ATF6B,KRT25,CREB3L4,CTSD,KRT28,KRT24,ESR1,ESR2,FOS,KRT23,KRT27,KRT26,JUN,KRT9,KRT10,KRT12,KRT13,KRT14,KRT15,KRT16,KRT17,KRT18,KRT19,KRT31,KRT32,KRT33A,KRT33B,KRT34,KRT35,KRT39,ATF4,PGR,KRT20,MAPK1,MAPK3,MAP2K1,MAP2K2,RARA,BCL2,CREB3L2,SP1,TFF1,TGFA,NCOA3,CREB3L3,NCOA1,KRT38,KRT37,KRT36,CREB3L1,EBAG9,CREB5",0.0015,0,0
"461","04916_4","Melanogenesis","9","DCT,MITF,MAPK1,MAPK3,MAP2K1,MAP2K2,RAF1,TYR,TYRP1",0.0015,0,0
"462","04916_8","Melanogenesis","17","CREB3,CREB1,CREBBP,CREB3L4,CTNNB1,EP300,MITF,LEF1,PRKACA,PRKACB,PRKACG,CREB3L2,TCF7,TCF7L2,TCF7L1,CREB3L3,CREB3L1",0.0015,0,0
"463","04917_3","Prolactin signaling pathway","34","CISH,SOCS4,CSN2,ELF5,ESR1,ESR2,SHC2,GCK,GRB2,SOCS7,INS,IRF1,JAK2,LHCGR,SHC4,SHC3,PRL,PRLR,CCND1,SHC1,SLC2A2,SRC,STAT1,STAT3,STAT5A,STAT5B,TH,TNFSF11,SOCS1,SOCS2,CCND2,SOCS3,SOCS6,SOCS5",0.0015,0,0
"464","04917_14","Prolactin signaling pathway","5","NFKB1,CCND1,RELA,TNFSF11,TNFRSF11A",0.0015,0,0
"465","04919_1","Thyroid hormone signaling pathway","41","PLCD3,ESR1,PLCB1,ATP1B4,HRAS,ITGAV,ITGB3,KRAS,ATP1A1,ATP1A2,ATP1A3,ATP1A4,ATP1B1,ATP1B2,ATP1B3,FXYD2,NRAS,PLCE1,PLCB2,PLCB3,PLCB4,PLCD1,PLCG1,PLCG2,PRKACA,PRKACB,PRKACG,PRKCA,PRKCB,PRKCG,MAPK1,MAPK3,MAP2K1,MAP2K2,RAF1,SLC9A1,STAT1,THRB,TP53,PLCD4,PLCZ1",0.0015,0,0
"466","04919_3","Thyroid hormone signaling pathway","33","AKT3,RCAN2,AKT1,AKT2,ESR1,ATP1B4,HIF1A,ATP1A1,ATP1A2,ATP1A3,ATP1A4,ATP1B1,ATP1B2,ATP1B3,FXYD2,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PRKCA,PRKCB,PRKCG,MAPK1,MAPK3,MAP2K1,MAP2K2,SRC,STAT1,THRA,THRB,TP53,PIK3R3",0.0015,0,0
"467","04919_5","Thyroid hormone signaling pathway","17","CTNNB1,RCAN1,GATA4,HIF1A,MYC,MYH6,NOTCH1,NOTCH2,NOTCH3,NOTCH4,ATP2A2,PLN,WNT4,CCND1,BMP4,THRA,THRB",0.0015,0,0
"468","04919_6","Thyroid hormone signaling pathway","38","AKT3,RCAN2,AKT1,AKT2,FOXO1,ATP1B4,GSK3B,HIF1A,ITGAV,ITGB3,MDM2,ATP1A1,ATP1A2,ATP1A3,ATP1A4,ATP1B1,ATP1B2,ATP1B3,FXYD2,PDPK1,PFKFB2,PFKP,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,MAPK1,MAPK3,BAD,SLC2A1,SRC,THRA,THRB,TSC2,CASP9,PIK3R3,TBC1D4",0.0015,0,0
"469","04919_8","Thyroid hormone signaling pathway","10","SIN3A,HDAC1,HDAC2,RXRA,RXRB,RXRG,THRA,THRB,HDAC3,NCOR1",0.0015,0,0
"470","04919_9","Thyroid hormone signaling pathway","12","NCOA2,CREBBP,EP300,KAT2A,RXRA,RXRB,RXRG,THRA,THRB,NCOA3,NCOA1,KAT2B",0.0015,0,0
"471","04919_10","Thyroid hormone signaling pathway","17","MED16,MED12L,MED13L,MED4,MED1,RXRA,RXRB,RXRG,THRA,THRB,MED30,MED14,MED17,MED27,MED24,MED12,MED13",0.0015,0,0
"472","04920_2","Adipocytokine signaling pathway","36","CAMKK2,PPARGC1A,CHUK,CPT1C,CPT1A,CPT1B,MTOR,IKBKB,IRS1,JAK2,LEP,LEPR,NFKB1,NFKBIA,NFKBIB,NFKBIE,PRKAG2,PRKAG3,POMC,PPARA,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,MAPK8,MAPK9,MAPK10,PTPN11,RELA,STAT3,STK11,IRS4,IKBKG,IRS2,SOCS3",0.0015,0,0
"473","04920_3","Adipocytokine signaling pathway","36","CAMKK2,PPARGC1A,CPT1C,CPT1A,CPT1B,ACSL1,ACSL3,ACSL4,ACSBG1,ACSL6,ACACB,IRS1,JAK2,LEP,LEPR,NFKB1,ADIPOR1,PRKAG2,ACSL5,PRKAG3,POMC,PPARA,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,PTPN11,RELA,STAT3,STK11,ADIPOR2,ACSBG2,IRS4,IRS2,SOCS3",0.0015,0,0
"474","04920_4","Adipocytokine signaling pathway","36","CAMKK2,CPT1C,CPT1A,CPT1B,ACSL1,ACSL3,ACSL4,ACSBG1,ACSL6,G6PC,ACACB,JAK2,LEP,LEPR,PCK1,PCK2,ADIPOR1,PRKAG2,ACSL5,PRKAG3,PPARA,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,G6PC2,SLC2A1,SLC2A4,STAT3,STK11,ADIPOR2,ACSBG2,SOCS3,G6PC3,ADIPOQ",0.0015,0,0
"475","04921_2","Oxytocin signaling pathway","49","CAMKK2,CALML6,EEF2,PLCB1,GNAQ,EEF2K,HRAS,MYLK4,ITPR1,ITPR2,ITPR3,KRAS,MYLK,NRAS,CALML5,PLCB2,PLCB3,PLCB4,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKCA,PRKCB,PRKCG,MAP2K1,MAP2K2,CAMK1D,CAMK1G,RAF1,RYR1,RYR2,RYR3,TRPM2,CALM1,CALM2,CALM3,CALML3,CAMK4,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CAMK1,MYLK2,MYLK3,CALML4,CD38",0.0015,0,0
"476","04921_4","Oxytocin signaling pathway","50","MYL9,CAMKK2,MYL6B,CALML6,PLCB1,EEF2K,MYLK4,MYL6,MYLK,NFATC1,NFATC2,NFATC3,NFATC4,NOS3,PRKAG2,CALML5,PLCB2,PLCB3,PLCB4,PRKAG3,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,PRKCA,PRKCB,PRKCG,CAMK1D,CAMK1G,RAF1,CALM1,CALM2,CALM3,CALML3,CAMK4,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CAMK1,MYLK2,MYLK3,CALML4,CD38",0.0015,0,0
"477","04921_6","Oxytocin signaling pathway","24","PLA2G4B,PLA2G4E,ELK1,FOS,PLA2G4F,PLA2G4D,HRAS,JUN,KRAS,MEF2C,NRAS,PLA2G4A,PRKCA,PRKCB,PRKCG,MAPK1,MAPK3,MAP2K1,MAP2K2,PTGS2,RAF1,CCND1,PLA2G4C,JMJD7-PLA2G4B",0.0015,0,0
"478","04921_8","Oxytocin signaling pathway","39","MYL9,CAMKK2,MYL6B,CALML6,MYLK4,MYL6,MYLK,PPP1R12A,PPP1R12B,CALML5,PPP1R12C,PPP1CA,PPP1CB,PPP1CC,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKCA,PRKCB,PRKCG,CAMK1D,CAMK1G,ACTB,ACTG1,CALM1,CALM2,CALM3,CALML3,CAMK4,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CAMK1,MYLK2,MYLK3,CALML4",0.0015,0,0
"479","04921_9","Oxytocin signaling pathway","59","CACNG3,CACNG2,ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,PIK3R6,ADCY4,PLCB1,PIK3R5,CACNG5,CACNG4,GNAI1,GNAI2,GNAI3,GNAO1,GNAQ,GNAS,HRAS,KCNJ2,KCNJ3,KCNJ4,KCNJ5,KCNJ6,KCNJ9,KCNJ12,KCNJ14,KRAS,RHOA,NRAS,OXT,OXTR,PIK3CG,PLCB2,PLCB3,PLCB4,CACNA2D3,CACNG8,CACNG7,CACNG6,ROCK1,SRC,CACNA1C,CACNA1D,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CACNB3,CACNB4,CACNG1,CACNA2D2,CACNA2D4,ROCK2",0.0015,0,0
"480","04922_4","Glucagon signaling pathway","58","AKT3,CREB3,ADCY2,CREB1,ATF2,CREB3L4,CALML6,CRTC2,AKT1,AKT2,SIK2,PLCB1,GNAS,GYS1,GYS2,ACACA,ACACB,ITPR1,ITPR2,ITPR3,ATF4,PDE3B,PRKAG2,CALML5,PFKFB1,PHKA1,PHKA2,PHKB,PHKG1,PHKG2,PKM,PLCB2,PLCB3,PLCB4,PRKAG3,PPP4C,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PPP4R3A,PRKACG,PRKAG1,PPP4R3B,PYGB,PYGL,PYGM,CREB3L2,CALM1,CALM2,CALM3,CALML3,CREB3L3,CREB3L1,CALML4,CREB5",0.0015,0,0
"481","04922_5","Glucagon signaling pathway","60","CREB3,ADCY2,PPARGC1A,CPT1C,CPT1A,CPT1B,CREB1,ATF2,CREB3L4,SIK1,CALML6,CRTC2,SIK2,G6PC,GYS1,GYS2,ITPR1,ITPR2,ITPR3,ATF4,PCK1,PCK2,PDE3B,PRKAG2,CALML5,PFKFB1,PHKA1,PHKA2,PHKB,PHKG1,PHKG2,PKM,PRKAG3,PPP3CA,PPP4C,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PPP4R3A,PRKACG,PRKAG1,PPP4R3B,G6PC2,CREB3L2,CALM1,CALM2,CALM3,CALML3,CREB3L3,CREB3L1,CALML4,G6PC3,CREB5",0.0015,0,0
"482","04923_6","Regulation of lipolysis in adipocytes","14","PLA2G16,INS,INSR,IRS1,ABHD5,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PNPLA2,IRS4,PIK3R3,IRS2",0.0015,0,0
"483","04924_1","Renin secretion","33","ADCY5,ADCY6,ADCYAP1R1,ADORA1,CREB1,ADRB1,ADRB2,ADRB3,CALML6,GNAI1,GNAI2,GNAI3,GNAS,KCNMA1,PDE1A,PDE1C,PDE1B,CALML5,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKACA,PRKACB,PRKACG,PTGER2,PTGER4,CALM1,CALM2,CALM3,CALML3,CALML4",0.0015,0,0
"484","04925_2","Aldosterone synthesis and secretion","29","CREB3,CREB1,ATF2,ATF6B,CREB3L4,PLCB1,PRKD3,PRKD2,GNA11,GNAQ,ITPR1,ITPR2,ITPR3,KCNK3,ATF1,ATF4,KCNK9,PLCB2,PLCB3,PLCB4,PRKCA,PRKCB,PRKCE,PRKCG,PRKD1,CREB3L2,CREB3L3,CREB3L1,CREB5",0.0015,0,0
"485","04925_3","Aldosterone synthesis and secretion","49","CREB3,ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,CREB1,ATF2,ATF6B,CREB3L4,CYP11B2,CALML6,ADCY4,PRKD3,PRKD2,NR4A1,ATF1,ATF4,NR4A2,CALML5,PRKACA,PRKACB,PRKACG,PRKCA,PRKCB,PRKCE,PRKCG,PRKD1,CAMK1D,CAMK1G,CREB3L2,STAR,CALM1,CALM2,CALM3,CALML3,CAMK4,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CREB3L3,CAMK1,CREB3L1,CALML4,CREB5",0.0015,0,0
"486","04926_6","Relaxin signaling pathway","38","AKT3,GNB5,ADCY5,AKT1,AKT2,GNB1,GNB2,GNB3,GNG3,GNG4,GNG5,GNG7,GNG10,GNG11,GNGT1,GNGT2,SMAD2,SMAD3,MMP1,MMP2,MMP9,MMP13,NOS1,NOS2,NOS3,GNG13,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,GNG2,PRKCZ,GNG12,RAF1,GNB4,PIK3R3,GNG8",0.0015,0,0
"487","04926_7","Relaxin signaling pathway","28","CREB3,CREB1,ATF2,ATF6B,CREB3L4,VEGFD,MMP2,MMP9,ATF4,NFKB1,NFKBIA,NOS1,NOS2,PRKACA,PRKACB,PRKACG,MAPK1,MAPK3,MAP2K1,MAP2K2,RELA,CREB3L2,VEGFA,VEGFB,VEGFC,CREB3L3,CREB3L1,CREB5",0.0015,0,0
"488","04926_12","Relaxin signaling pathway","25","AKT3,COL1A1,COL1A2,COL3A1,COL4A1,COL4A2,COL4A3,COL4A4,COL4A5,COL4A6,AKT1,AKT2,SMAD2,SMAD3,MMP1,MMP2,MMP9,MMP13,NOS1,NOS2,NOS3,ACTA2,TGFB1,TGFBR1,TGFBR2",0.0015,0,0
"489","04926_18","Relaxin signaling pathway","40","GNB5,MAPK14,PLCB1,GNB1,GNB2,GNB3,GNG3,GNG4,GNG5,GNG7,GNG10,GNG11,GNGT1,GNGT2,HRAS,KRAS,NFKB1,NFKBIA,NRAS,GNG13,PLCB2,PLCB3,PLCB4,GNG2,PRKCA,GNG12,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,MAP2K7,RAF1,GNB4,RELA,MAPK12,MAP2K4,SOS1,SOS2,GNG8",0.0015,0,0
"490","04927_3","Cortisol synthesis and secretion","37","CREB3,ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,CREB1,ATF2,ATF6B,CREB3L4,AGTR1,ADCY4,PLCB1,NR5A1,GNA11,GNAQ,NR4A1,KCNK2,ATF4,PBX1,PLCB2,PLCB3,PLCB4,PRKACA,PRKACB,PRKACG,CREB3L2,SP1,CREB3L3,CACNA1I,CACNA1H,CACNA1G,CREB3L1,CREB5",0.0015,0,0
"491","04928_6","Parathyroid hormone synthesis, secretion and action","10","EGR1,GATA3,MAPK1,MAPK3,PTH,SP1,VDR,GCM1,GCM2,MAFB",0.0015,0,0
"492","04928_7","Parathyroid hormone synthesis, secretion and action","38","GNA13,ADCY1,ADCY2,MMP24,ADCY3,ADCY5,ADCY6,AKAP13,ADCY7,ADCY8,ADCY9,ADCY4,PLCB1,GNA11,GNA12,GNAI1,GNAI2,GNAI3,GNAQ,GNAS,ARAF,ARRB1,ARRB2,MMP14,MMP15,MMP16,MMP17,PLCB2,PLCB3,PLCB4,PTH,PTHLH,PTH1R,RAF1,MMP25,BRAF,ARHGEF1,ARHGEF11",0.0015,0,0
"493","04928_12","Parathyroid hormone synthesis, secretion and action","13","MMP24,HBEGF,EGFR,GNAI1,GNAI2,GNAI3,MMP14,MMP15,MMP16,MMP17,MAPK1,MAPK3,MMP25",0.0015,0,0
"494","04928_15","Parathyroid hormone synthesis, secretion and action","9","GNA13,AKAP13,GNA12,RHOA,PLD1,PLD2,PTH1R,ARHGEF1,ARHGEF11",0.0015,0,0
"495","04928_16","Parathyroid hormone synthesis, secretion and action","21","SLC34A2,SLC34A3,PLCB1,GNA11,GNAQ,GNAS,ITPR1,ITPR2,ITPR3,PLCB2,PLCB3,PLCB4,PRKACA,PRKACB,PRKACG,PRKCA,PRKCB,PRKCG,TRPV5,SLC34A1,SLC9A3R1",0.0015,0,0
"496","04928_17","Parathyroid hormone synthesis, secretion and action","46","CDKN1A,CREB3,SLC34A2,ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,CREB1,ATF2,ATF6B,SLC34A3,CREB3L4,CYP24A1,CYP27B1,ADCY4,FOS,GNAS,MEF2A,MEF2C,MEF2D,MMP13,NACA,ATF4,NR4A2,SOST,PRKACA,PRKACB,PRKACG,PRKCA,PRKCB,PRKCG,TRPV5,BCL2,CREB3L2,SLC34A1,FGF23,CREB3L3,RUNX2,TNFSF11,CREB3L1,SLC9A3R1,CREB5",0.0015,0,0
"497","04928_18","Parathyroid hormone synthesis, secretion and action","5","JUND,LRP6,LRP5,NACA,BGLAP",0.0015,0,0
"498","04930_3","Type II diabetes mellitus","27","SOCS4,MTOR,IKBKB,INSR,IRS1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PRKCD,PRKCE,PRKCZ,MAPK1,MAPK3,MAPK8,MAPK9,MAPK10,SLC2A4,TNF,IRS4,PIK3R3,SOCS1,IRS2,SOCS2,SOCS3,ADIPOQ",0.0015,0,0
"499","04930_4","Type II diabetes mellitus","11","INS,PDX1,KCNJ11,MAFA,ABCC8,CACNA1A,CACNA1B,CACNA1C,CACNA1D,CACNA1E,CACNA1G",0.0015,0,0
"500","04931_2","Insulin resistance","31","MTOR,IKBKB,INS,INSR,IRS1,NFKB1,NFKBIA,NOS3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PTPA,PRKCB,PRKCD,PRKCQ,PRKCZ,MAPK8,MAPK9,MAPK10,PTPN1,PTPN11,PTPRF,RELA,RPS6KB1,RPS6KB2,STAT3,TNFRSF1A,PIK3R3,SOCS3",0.0015,0,0
"501","04931_7","Insulin resistance","18","RPS6KA6,INS,INSR,IRS1,PPP1CA,PPP1CB,PPP1CC,PPP1R3A,PPP1R3C,PPP1R3D,PRKCB,PTPN1,PTPN11,PTPRF,RPS6KA1,RPS6KA2,RPS6KA3,PPP1R3B",0.0015,0,0
"502","04931_9","Insulin resistance","5","PPARGC1A,AKT2,PPARA,PTPA,TRIB3",0.0015,0,0
"503","04931_16","Insulin resistance","27","AKT3,NR1H3,MGEA5,AKT1,AKT2,MLXIP,FOXO1,GSK3B,GYS1,GYS2,INS,INSR,IRS1,NOS3,MLXIPL,PDPK1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PTEN,SREBF1,MLX,NR1H2,OGT,PIK3R3",0.0015,0,0
"504","04932_7","Non-alcoholic fatty liver disease (NAFLD)","18","ERN1,FASLG,ADIPOR1,PRKAG2,PRKAG3,PPARA,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,RAC1,RXRA,TNF,ADIPOR2,ADIPOQ,EIF2AK3,CDC42",0.0015,0,0
"505","04932_9","Non-alcoholic fatty liver disease (NAFLD)","7","FAS,CYCS,BID,CASP3,ITCH,CASP7,CASP8",0.0015,0,0
"506","04932_18","Non-alcoholic fatty liver disease (NAFLD)","20","CEBPA,EIF2S1,ERN1,FAS,IKBKB,FASLG,MAP3K5,MAP3K11,PPARA,MAPK8,MAPK9,MAPK10,RAC1,RXRA,TNF,TRAF2,XBP1,ADIPOQ,EIF2AK3,CDC42",0.0015,0,0
"507","04933_1","AGE-RAGE signaling pathway in diabetic complications","31","PLCD3,COL1A1,COL1A2,CYBB,DIAPH1,AGER,PLCB1,NOX1,JAK2,NFATC1,NOX4,PLCE1,PIK3CA,PIK3CB,PIM1,PIK3CD,PIK3R1,PIK3R2,PLCB2,PLCB3,PLCB4,PLCD1,PLCG1,PLCG2,CCND1,STAT1,STAT3,STAT5A,STAT5B,PLCD4,PIK3R3",0.0015,0,0
"508","04933_2","AGE-RAGE signaling pathway in diabetic complications","66","AKT3,PLCD3,MAPK14,CYBB,DIAPH1,AGER,EDN1,AKT1,AKT2,F3,VEGFD,PLCB1,NOX1,HRAS,ICAM1,IL1A,IL1B,IL6,CXCL8,JUN,KRAS,SMAD2,SMAD3,MMP2,NFKB1,NRAS,NOX4,SERPINE1,PLCE1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCB2,PLCB3,PLCB4,PLCD1,PLCG1,PLCG2,PRKCA,PRKCB,PRKCD,PRKCE,PRKCZ,MAPK1,MAPK3,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,RAC1,RELA,MAPK12,CCL2,SELE,THBD,TNF,VCAM1,VEGFA,VEGFB,VEGFC,PLCD4,PIK3R3,CDC42",0.0015,0,0
"509","04934_8","Cushing's syndrome","9","EGFR,NR4A1,POMC,MAPK1,MAPK3,MAP2K1,MAP2K2,BRAF,USP8",0.0015,0,0
"510","04934_12","Cushing's syndrome","24","CDK2,CDK4,CDK6,CDKN1A,CDKN1B,CDKN2A,CDKN2B,CDKN2C,WDR5,E2F1,E2F2,E2F3,AHR,ARNT,MEN1,KMT2A,WDR5B,RB1,RBBP5,CCND1,KMT2D,CCNE1,ASH2L,CCNE2",0.0015,0,0
"511","04950_1","Maturity onset diabetes of the young","9","ONECUT1,HES1,NEUROD1,NKX2-2,NKX6-1,NEUROG3,PAX4,PAX6,HNF1B",0.0015,0,0
"512","04950_2","Maturity onset diabetes of the young","11","GCK,FOXA2,HNF4A,IAPP,INS,PDX1,MAFA,NEUROD1,NKX2-2,NKX6-1,PAX6",0.0015,0,0
"513","04950_3","Maturity onset diabetes of the young","11","FOXA2,FOXA3,HNF4A,HNF4G,PDX1,MAFA,NKX6-1,PAX6,PKLR,SLC2A2,HNF1A",0.0015,0,0
"514","04950_4","Maturity onset diabetes of the young","5","NR5A2,HHEX,MNX1,ONECUT1,PDX1",0.0015,0,0
"515","04960_2","Aldosterone-regulated sodium reabsorption","26","NEDD4L,ATP1B4,SFN,KCNJ1,KRAS,NR3C2,ATP1A1,ATP1A2,ATP1A3,ATP1A4,ATP1B1,ATP1B2,ATP1B3,FXYD2,PDPK1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,FXYD4,SCNN1A,SCNN1B,SCNN1G,SGK1,PIK3R3",0.0015,0,0
"516","04961_3","Endocrine and other factor-regulated calcium reabsorption","16","ESR1,ATP1B4,ATP1A1,ATP1A2,ATP1A3,ATP1A4,ATP1B1,ATP1B2,ATP1B3,FXYD2,ATP2B1,TRPV5,SLC8A1,VDR,CALB1,KL",0.0015,0,0
"517","04962_2","Vasopressin-regulated water reabsorption","19","CREB3,ADCY3,ADCY6,ADCY9,CREB1,CREB3L4,GNAS,AQP2,ARHGDIA,ARHGDIB,ARHGDIG,AVPR2,PRKACA,PRKACB,PRKACG,CREB3L2,CREB3L3,CREB3L1,CREB5",0.0015,0,0
"518","04970_1","Salivary secretion","19","ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADRA1D,ADRA1B,ADRA1A,ADRB1,ADRB2,ADRB3,ADCY4,GNAS,PRKACA,PRKACB,PRKACG",0.0015,0,0
"519","04970_6","Salivary secretion","9","GUCY1A2,GUCY1A1,GUCY1B1,NOS1,PRKG1,PRKG2,RYR3,BST1,CD38",0.0015,0,0
"520","04970_7","Salivary secretion","17","CALML6,GUCY1A2,GUCY1A1,GUCY1B1,AQP5,KCNMA1,KCNN4,NOS1,CALML5,BEST2,PRKG1,PRKG2,CALM1,CALM2,CALM3,CALML3,CALML4",0.0015,0,0
"521","04971_2","Gastric acid secretion","26","ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADCY4,GNAI1,GNAI2,GNAI3,GNAS,HRH2,KCNJ1,KCNJ2,KCNJ10,KCNJ15,KCNJ16,KCNQ1,PRKACA,PRKACB,PRKACG,SSTR2,EZR,KCNE2",0.0015,0,0
"522","04973_2","Carbohydrate digestion and absorption","6","GNAT3,PLCB2,PRKCB,SLC2A2,TAS1R2,TAS1R3",0.0015,0,0
"523","04976_2","Bile secretion","11","SLCO1B1,ABCC2,CYP7A1,SLCO1B3,SLCO1B7,RXRA,SLC10A1,SLCO1A2,NR0B2,ABCB11,NR1H4",0.0015,0,0
"524","04976_3","Bile secretion","5","SLC51B,SLC51A,ABCB4,RXRA,NR1H4",0.0015,0,0
"525","04978_1","Mineral absorption","6","SLC34A2,ATP2B1,TRPV6,SLC8A1,VDR,S100G",0.0015,0,0
"526","04979_1","Cholesterol metabolism","6","ANGPTL3,APOC2,APOH,LPL,ANGPTL4,ANGPTL8",0.0015,0,0
"527","04979_13","Cholesterol metabolism","6","STARD3,STAR,TSPO,VDAC1,VDAC2,VDAC3",0.0015,0,0
"528","05010_4","Alzheimer's disease","5","ERN1,ATF6,PSEN1,PSEN2,EIF2AK3",0.0015,0,0
"529","05010_5","Alzheimer's disease","6","CDK5,GSK3B,MAPT,CAPN1,CAPN2,CDK5R1",0.0015,0,0
"530","05012_3","Parkinson's disease","13","PPIF,HTRA2,SLC25A4,SLC25A5,SLC25A6,APAF1,CYCS,VDAC1,VDAC2,VDAC3,SLC25A31,CASP3,CASP9",0.0015,0,0
"531","05014_1","Amyotrophic lateral sclerosis (ALS)","12","MAPK14,MAP3K5,NEFM,NEFH,NEFL,MAPK11,MAPK13,MAP2K3,MAP2K6,PRPH,MAPK12,SOD1",0.0015,0,0
"532","05014_2","Amyotrophic lateral sclerosis (ALS)","16","TOMM40,CYCS,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,BAD,BAX,BCL2,BCL2L1,SLC1A2,SOD1,DERL1,TOMM40L,CASP9",0.0015,0,0
"533","05014_3","Amyotrophic lateral sclerosis (ALS)","9","APAF1,CYCS,BAD,BAX,BCL2,BCL2L1,SOD1,CASP3,CASP9",0.0015,0,0
"534","05016_5","Huntington's disease","11","AP2M1,AP2S1,CLTA,CLTB,CLTC,AP2A1,AP2A2,AP2B1,HTT,HIP1,CLTCL1",0.0015,0,0
"535","05020_7","Prion diseases","7","ELK1,NOTCH1,MAPK1,MAPK3,MAP2K1,MAP2K2,PRNP",0.0015,0,0
"536","05020_8","Prion diseases","11","STIP1,FYN,LAMC1,NCAM1,NCAM2,PRKACA,PRKACB,PRKACG,PRNP,BAX,SOD1",0.0015,0,0
"537","05030_4","Cocaine addiction","19","CDK5,GRIN3A,GRIN3B,DLG4,FOSB,GRIA2,GRIN1,GRIN2A,GRIN2B,GRIN2C,GRIN2D,JUN,NFKB1,PRKACA,PRKACB,PRKACG,RELA,PPP1R1B,CDK5R1",0.0015,0,0
"538","05031_7","Amphetamine addiction","19","CREB3,CREB1,ATF2,ATF6B,CREB3L4,SIRT1,FOS,FOSB,HDAC1,JUN,ATF4,PPP1CA,PPP1CB,PPP1CC,CREB3L2,PPP1R1B,CREB3L3,CREB3L1,CREB5",0.0015,0,0
"539","05031_8","Amphetamine addiction","9","PRKCA,PRKCB,PRKCG,SLC6A3,STX1A,CAMK2A,CAMK2B,CAMK2D,CAMK2G",0.0015,0,0
